term,type,iri,label,definition,dpvtype,subclassof,hasbroader,scopenote,created,modified,vocab,namespace
RoadAccidentMonitoring,class,https://w3id.org/dpv/sector/infra#RoadAccidentMonitoring,Road Accident Monitoring,Purposes associated with monitoring of accidents on roads,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv/sector/infra#RoadSafetyMonitoring,,2024-12-01,,sector-infra,https://w3id.org/dpv/sector/infra
RoadConditionMonitoring,class,https://w3id.org/dpv/sector/infra#RoadConditionMonitoring,Road Condition Monitoring,"Purposes associated with monitoring of road conditions, including weather conditions for safety",https://w3id.org/dpv#Purpose,,https://w3id.org/dpv/sector/infra#RoadSafetyMonitoring,,2024-12-01,,sector-infra,https://w3id.org/dpv/sector/infra
RoadEmergencyResponseManagement,class,https://w3id.org/dpv/sector/infra#RoadEmergencyResponseManagement,Road Emergency Response Management,Purposes associated with management of emergency response and other safety activities in relation to emergencies in use of road transport infrastructure,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv/sector/infra#RoadManagement,,2024-12-01,,sector-infra,https://w3id.org/dpv/sector/infra
RoadEmergencyRouteManagement,class,https://w3id.org/dpv/sector/infra#RoadEmergencyRouteManagement,Road Emergency Route Management,Purposes associated with management of routes used for emergency response or managing traffic in response to an emergency response in use of road transport infrastructure,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv/sector/infra#RoadEmergencyResponseManagement,,2024-12-01,,sector-infra,https://w3id.org/dpv/sector/infra
RoadEmergencySceneManagement,class,https://w3id.org/dpv/sector/infra#RoadEmergencySceneManagement,Road Emergency Scene Management,Purposes associated with management of the scene during an accident or other emergencies in use of road transport infrastructure,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv/sector/infra#RoadEmergencyResponseManagement,,2024-12-01,,sector-infra,https://w3id.org/dpv/sector/infra
RoadEnvironmentalImpactAnalysis,class,https://w3id.org/dpv/sector/infra#RoadEnvironmentalImpactAnalysis,Road Environmental Impact Analysis,Purposes associated with conducting environmental impact analysis regarding use and development of road infrastructure,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv/sector/infra#RoadResearchDevelopment,,2024-12-01,,sector-infra,https://w3id.org/dpv/sector/infra
RoadInfrastructureManagement,class,https://w3id.org/dpv/sector/infra#RoadInfrastructureManagement,Road Infrastructure Management,Purposes associated with management of road transport infrastructure,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv/sector/infra#TransportManagement,,2024-12-01,,sector-infra,https://w3id.org/dpv/sector/infra
RoadInfrastructurePlanning,class,https://w3id.org/dpv/sector/infra#RoadInfrastructurePlanning,Road Infrastructure Planning,Purposes associated with planning road infrastructure,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv/sector/infra#RoadResearchDevelopment;https://w3id.org/dpv#PublicBenefit;https://w3id.org/dpv#ResearchAndDevelopment,,2024-12-01,,sector-infra,https://w3id.org/dpv/sector/infra
RoadMaintenanceScheduling,class,https://w3id.org/dpv/sector/infra#RoadMaintenanceScheduling,Road Maintenance Scheduling,Purposes associated with scheduling and managing road maintainence,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv/sector/infra#RoadManagement,,2024-12-01,,sector-infra,https://w3id.org/dpv/sector/infra
RoadManagement,class,https://w3id.org/dpv/sector/infra#RoadManagement,Road Management,Purposes associated with management of roads as a transport infrastructure,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv/sector/infra#RoadInfrastructureManagement,,2024-12-01,,sector-infra,https://w3id.org/dpv/sector/infra
RoadPedestrianSafetyMonitoring,class,https://w3id.org/dpv/sector/infra#RoadPedestrianSafetyMonitoring,Road Pedestrian Safety Monitoring,"Purposes associated with monitoring of conditions, pedestrians, and traffic for safety related to use of roads for pedestrians",https://w3id.org/dpv#Purpose,,https://w3id.org/dpv/sector/infra#RoadSafetyMonitoring,,2024-12-01,,sector-infra,https://w3id.org/dpv/sector/infra
RoadResearchDevelopment,class,https://w3id.org/dpv/sector/infra#RoadResearchDevelopment,Road Research Development,"Purposes associated with management of research and development for road infrastructure, including planning changes and new infrastructure, analysing traffic and accident patterns, and environmental impact analysis",https://w3id.org/dpv#Purpose,,https://w3id.org/dpv/sector/infra#RoadManagement,,2024-12-01,,sector-infra,https://w3id.org/dpv/sector/infra
RoadSafetyMonitoring,class,https://w3id.org/dpv/sector/infra#RoadSafetyMonitoring,Road Safety Monitoring,Purposes associated with management of road safety,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv/sector/infra#RoadManagement,,2024-12-01,,sector-infra,https://w3id.org/dpv/sector/infra
RoadSchoolZoneSafetyMonitoring,class,https://w3id.org/dpv/sector/infra#RoadSchoolZoneSafetyMonitoring,Road School Zone Safety Monitoring,"Purposes associated with monitoring of conditions, pedestrians, and traffic for safety in an area nearby or including a school or other similar institutes",https://w3id.org/dpv#Purpose,,https://w3id.org/dpv/sector/infra#RoadSafetyMonitoring,,2024-12-01,,sector-infra,https://w3id.org/dpv/sector/infra
RoadTollCollection,class,https://w3id.org/dpv/sector/infra#RoadTollCollection,Road Toll Collection,Purposes associated with collection of tolls and other forms of fees for use of road transport infrastructure,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv/sector/infra#RoadTollManagement,,2024-12-01,,sector-infra,https://w3id.org/dpv/sector/infra
RoadTollManagement,class,https://w3id.org/dpv/sector/infra#RoadTollManagement,Road Toll Management,Purposes associated with management of tolls and other forms of fees for use of road infrastructure,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv/sector/infra#RoadManagement,,2024-12-01,,sector-infra,https://w3id.org/dpv/sector/infra
RoadTrafficAnalysis,class,https://w3id.org/dpv/sector/infra#RoadTrafficAnalysis,Road Traffic Analysis,Purposes associated with analysis of road traffic with the goal of researching and developing improvements to road infrastructure,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv/sector/infra#RoadResearchDevelopment,,2024-12-01,,sector-infra,https://w3id.org/dpv/sector/infra
RoadTrafficManagement,class,https://w3id.org/dpv/sector/infra#RoadTrafficManagement,Road Traffic Management,Purposes associated with management of road traffic,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv/sector/infra#RoadManagement,,2024-12-01,,sector-infra,https://w3id.org/dpv/sector/infra
TransportManagement,class,https://w3id.org/dpv/sector/infra#TransportManagement,Transport Management,Purposes associated with management of transport infrastructure,https://w3id.org/dpv#Purpose,,https://w3id.org/dpv/sector/infra#InfrastructureManagement,,2024-12-01,,sector-infra,https://w3id.org/dpv/sector/infra
